LATEST_STATUS_DATE,Age Ranges,As of Date,Case Status,DATA_AS_OF_DT,DATA_REFRESH_DT,Parameter Sort,Parameter Sort Target,CASES,DEATHS,Measure Toggle,RECOVERIES
30/08/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,2
30/08/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,0
31/08/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,2
01/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,2
01/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,1
02/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,5
03/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,2
03/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,3
04/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,8,0,0,6
05/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,1
06/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,6
07/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,2
07/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,1
08/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,6
08/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,0
09/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,3
10/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,5
11/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,1
11/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,1
12/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,2
12/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,2
13/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,2
13/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,1
14/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,8,0,0,3
15/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,4
16/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,2
17/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,2
17/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,0
18/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,0
19/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,6,0,0,3
19/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,3
20/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,7,0,0,6
21/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,6,0,0,4
21/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,0
22/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,9,0,0,3
22/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,1
23/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,8,0,0,8
23/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,0
24/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,1
24/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,0
25/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,3
25/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,0
26/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,11,0,0,5
27/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,6
28/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,7,0,0,6
28/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,3
29/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,11
30/09/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,8,0,0,5
30/09/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,1
01/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,5
02/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,2
02/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,4
03/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,9
03/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,2
04/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,6,0,0,9
04/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,4
05/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,9
06/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,7,0,0,4
06/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,2
07/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,5
07/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,3
08/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,8,0,0,1
08/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,0
09/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,3
09/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,0
10/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,3
10/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,0
11/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,8
11/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,0
12/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,4
12/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,0
13/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,9,0,0,3
13/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,0
14/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,2
14/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,7,0,0,0
15/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,3
15/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,1
16/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,10,0,0,7
16/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,2
17/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,7,0,0,2
17/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,1
18/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,8
18/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,2
19/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,4
19/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,5
20/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,8,0,0,2
20/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,6
21/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,6,0,0,6
21/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,2
22/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,15,0,0,2
22/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,1
23/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,1
23/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,2
24/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,8
24/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,2
25/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,6
25/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,3
26/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,13
27/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,11,0,0,1
27/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,2
28/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,9,0,0,3
28/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,2
29/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,7
29/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,0
30/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,10,0,0,5
30/10/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,0
31/10/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,9,0,0,4
01/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,10,0,0,9
01/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,0
02/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,10,0,0,4
02/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,3
03/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,21,0,0,5
03/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,0
04/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,20,0,0,4
04/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,4
05/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,24,0,0,10
05/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,6,0,0,0
06/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,16,0,0,12
06/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,1
07/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,9,0,0,8
07/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,2
08/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,23,0,0,11
08/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,4
09/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,17,0,0,13
09/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,1
10/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,24,0,0,14
10/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,1
11/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,22,0,0,12
12/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,21,0,0,19
12/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,1
13/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,20,0,0,23
13/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,1
14/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,14,0,0,6
14/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,1
15/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,26,0,0,29
15/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,6
16/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,42,0,0,28
16/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,0
17/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,21,0,0,20
17/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,6,0,0,4
18/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,28,0,0,17
18/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,1
19/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,20,0,0,24
19/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,7,0,0,1
20/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,21,0,0,22
20/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,2
21/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,22,0,0,14
21/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,3
22/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,23,0,0,28
22/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,1,0,0,4
23/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,33,0,0,35
23/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,6
24/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,35,0,0,25
24/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,3
25/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,25,0,0,13
25/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,5,0,0,4
26/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,13
26/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,1
27/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,0,0,0,10
28/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,23,0,0,19
28/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,3
29/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,20,0,0,23
29/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,6,0,0,2
30/11/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,29,0,0,23
30/11/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,4,0,0,6
01/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,35,0,0,18
01/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,3,0,0,2
02/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,45,0,0,22
02/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,7,0,0,1
03/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,24,0,0,5
03/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,9,0,0,2
04/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,33,0,0,13
04/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,7,0,0,0
05/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,29,0,0,7
05/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,9,0,0,2
06/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,52,0,0,9
06/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,29,0,0,7
07/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,73,0,0,14
07/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,10,0,0,2
08/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,116,0,0,23
08/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,20,0,0,4
09/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,89,0,0,17
09/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,20,0,0,3
10/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,72,0,0,13
10/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,16,0,0,5
11/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,102,0,0,8
11/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,15,0,0,1
12/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,39,0,0,3
12/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,8,0,0,2
13/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,50,0,0,7
13/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,2,0,0,0
14/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,85,0,0,3
14/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,21,0,0,0
15/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,78,0,0,7
15/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,11,0,0,0
16/12/2020,<20,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",TRUE,<20,53,0,0,1
16/12/2020,<20,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",TRUE,<20,17,0,0,0
14/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,2,0,0,0
18/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,2,0,0,0
21/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,2,0,0,1
22/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,3,0,0,0
23/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,5,0,0,2
24/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,1,0,0,1
25/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,1,0,0,0
26/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,1,0,0,1
27/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,4,0,0,2
28/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,5,0,0,2
29/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,2,0,0,2
30/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,3,0,0,2
31/03/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,3,0,0,4
01/04/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,6,0,0,2
02/04/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,3,0,0,1
03/04/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,0,0,0,0
04/04/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,0,0,0,1
05/04/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,0,0,0,3
06/04/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,5,0,0,4
07/04/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,3,0,0,4
08/04/2020,20s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,20s,0,0,0,3
