Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
09/12/2020,Mount Rogers,0-9,85,2,0
09/12/2020,Eastern Shore,0-9,28,2,0
09/12/2020,Thomas Jefferson,60-69,227,40,6
09/12/2020,Pittsylvania-Danville,70-79,90,23,2
09/12/2020,Chesterfield,80+,186,44,52
09/12/2020,Virginia Beach,Missing,126,0,0
09/12/2020,Arlington,40-49,600,62,9
09/12/2020,West Piedmont,10-19,157,1,0
09/12/2020,Chickahominy,70-79,106,30,8
09/12/2020,Pittsylvania-Danville,20-29,230,1,0
09/12/2020,Loudoun,50-59,938,80,4
09/12/2020,Richmond,30-39,870,50,1
09/12/2020,Thomas Jefferson,Missing,4,0,0
09/12/2020,Rappahannock Rapidan,80+,89,23,21
09/12/2020,Lord Fairfax,Missing,4,0,0
09/12/2020,Cumberland Plateau,50-59,101,13,1
09/12/2020,Loudoun,Missing,66,0,1
09/12/2020,Southside,50-59,193,14,1
09/12/2020,Chesterfield,20-29,1114,15,0
09/12/2020,Norfolk,70-79,188,64,17
09/12/2020,Alleghany,10-19,172,1,0
09/12/2020,Crater,80+,190,39,25
09/12/2020,Portsmouth,Missing,23,1,0
09/12/2020,Western Tidewater,10-19,227,0,0
09/12/2020,Chesterfield,10-19,615,2,0
09/12/2020,Southside,60-69,163,20,8
09/12/2020,Roanoke,50-59,145,8,0
09/12/2020,Rappahannock,10-19,523,6,0
09/12/2020,Roanoke,10-19,145,1,0
09/12/2020,Eastern Shore,Missing,6,0,0
09/12/2020,Mount Rogers,Missing,0,0,0
09/12/2020,Prince William,60-69,1111,204,52
09/12/2020,Alleghany,70-79,103,16,13
09/12/2020,Crater,20-29,572,9,0
09/12/2020,Loudoun,60-69,372,74,9
09/12/2020,Fairfax,0-9,782,27,0
09/12/2020,Roanoke,Missing,3,0,0
09/12/2020,Alexandria,20-29,663,12,1
09/12/2020,Portsmouth,70-79,131,49,14
09/12/2020,Alleghany,30-39,180,5,0
09/12/2020,Prince William,20-29,2687,64,0
09/12/2020,Southside,70-79,111,18,17
09/12/2020,Piedmont,Missing,2,0,0
09/12/2020,Rappahannock,0-9,208,2,0
09/12/2020,Henrico,30-39,898,22,0
09/12/2020,Prince William,10-19,1318,10,0
09/12/2020,Chickahominy,10-19,174,0,0
09/12/2020,Lord Fairfax,0-9,98,2,0
09/12/2020,Central Virginia,Missing,3,0,0
09/12/2020,Fairfax,60-69,1825,396,79
09/12/2020,Hampton,20-29,438,3,0
09/12/2020,Central Shenandoah,40-49,535,20,0
09/12/2020,Pittsylvania-Danville,0-9,64,0,0
09/12/2020,Crater,30-39,642,12,0
09/12/2020,Virginia Beach,70-79,288,77,22
09/12/2020,Virginia Beach,30-39,1228,25,1
09/12/2020,Virginia Beach,60-69,565,70,9
09/12/2020,West Piedmont,40-49,286,19,4
09/12/2020,Arlington,10-19,202,5,0
09/12/2020,Lenowisco,0-9,36,0,0
09/12/2020,Pittsylvania-Danville,50-59,301,26,2
09/12/2020,Virginia Beach,50-59,755,46,3
09/12/2020,Chesapeake,Missing,41,1,0
09/12/2020,Central Shenandoah,80+,180,45,25
09/12/2020,Thomas Jefferson,40-49,382,22,0
09/12/2020,Rappahannock Rapidan,60-69,209,30,6
09/12/2020,Norfolk,30-39,821,37,1
09/12/2020,Rappahannock Rapidan,Missing,14,0,0
09/12/2020,Lord Fairfax,80+,216,52,56
09/12/2020,Three Rivers,10-19,94,1,0
09/12/2020,Piedmont,40-49,325,13,0
09/12/2020,Norfolk,80+,109,34,20
09/12/2020,Peninsula,20-29,1041,1,0
09/12/2020,Norfolk,50-59,524,58,6
09/12/2020,Thomas Jefferson,50-59,302,25,2
09/12/2020,Richmond,70-79,172,70,19
09/12/2020,Chesterfield,70-79,221,42,30
09/12/2020,Piedmont,30-39,348,6,0
09/12/2020,Prince William,30-39,2580,114,2
09/12/2020,Alleghany,20-29,275,1,0
09/12/2020,Alleghany,0-9,43,0,0
09/12/2020,Mount Rogers,40-49,316,8,2
09/12/2020,Eastern Shore,40-49,264,13,2
09/12/2020,Central Virginia,60-69,269,25,3
09/12/2020,Richmond,10-19,405,5,0
09/12/2020,Pittsylvania-Danville,60-69,219,29,4
09/12/2020,Pittsylvania-Danville,Missing,1,0,0
09/12/2020,Chesterfield,60-69,508,79,20
09/12/2020,Southside,10-19,49,0,0
09/12/2020,New River,80+,41,8,3
09/12/2020,Central Virginia,50-59,407,12,4
09/12/2020,Hampton,70-79,89,13,4
09/12/2020,Pittsylvania-Danville,10-19,120,0,0
09/12/2020,Richmond,60-69,343,82,8
09/12/2020,Chickahominy,40-49,204,15,1
09/12/2020,Three Rivers,80+,69,15,10
09/12/2020,Rappahannock,30-39,848,29,0
09/12/2020,Lord Fairfax,60-69,290,57,14
09/12/2020,Western Tidewater,0-9,104,1,0
09/12/2020,Richmond,0-9,158,6,0
09/12/2020,Chesapeake,80+,173,53,25
09/12/2020,Peninsula,40-49,589,17,1
09/12/2020,Henrico,0-9,189,6,0
09/12/2020,Lenowisco,80+,29,9,1
09/12/2020,Piedmont,60-69,220,26,6
09/12/2020,West Piedmont,0-9,48,2,0
09/12/2020,Rappahannock Rapidan,70-79,88,18,10
09/12/2020,Central Shenandoah,70-79,203,61,18
09/12/2020,Chesapeake,30-39,744,24,0
09/12/2020,Chickahominy,0-9,33,0,0
09/12/2020,Prince William,0-9,636,12,0
09/12/2020,Eastern Shore,50-59,292,24,6
09/12/2020,Mount Rogers,50-59,344,26,3
09/12/2020,Loudoun,10-19,935,2,0
09/12/2020,Southside,80+,100,12,13
09/12/2020,Central Virginia,80+,115,14,7
09/12/2020,Rappahannock,Missing,33,1,0
09/12/2020,Rappahannock Rapidan,30-39,450,20,1
09/12/2020,New River,50-59,115,7,0
09/12/2020,Richmond,80+,100,36,14
09/12/2020,Rappahannock,40-49,792,52,3
09/12/2020,Portsmouth,80+,66,24,10
09/12/2020,Central Shenandoah,Missing,7,0,0
09/12/2020,Eastern Shore,70-79,67,24,12
09/12/2020,Mount Rogers,70-79,260,70,27
09/12/2020,Cumberland Plateau,70-79,41,5,0
09/12/2020,Piedmont,10-19,89,1,0
09/12/2020,Southside,20-29,168,2,0
09/12/2020,Chesterfield,50-59,820,68,7
09/12/2020,Rappahannock Rapidan,20-29,444,6,0
09/12/2020,Cumberland Plateau,60-69,71,13,2
09/12/2020,Roanoke,70-79,60,10,2
09/12/2020,Central Shenandoah,20-29,1315,14,0
09/12/2020,Pittsylvania-Danville,80+,102,22,13
09/12/2020,Virginia Beach,80+,230,69,35
09/12/2020,Central Shenandoah,50-59,555,44,6
09/12/2020,Lenowisco,Missing,0,0,0
09/12/2020,Fairfax,30-39,3757,233,9
09/12/2020,Lenowisco,60-69,123,14,3
09/12/2020,Loudoun,30-39,1078,37,0
09/12/2020,West Piedmont,80+,141,48,14
09/12/2020,Roanoke,80+,85,8,12
09/12/2020,Fairfax,40-49,3429,332,15
09/12/2020,Thomas Jefferson,80+,182,40,36
09/12/2020,Roanoke,20-29,302,6,0
09/12/2020,Henrico,60-69,440,68,38
09/12/2020,Lord Fairfax,40-49,435,23,1
08/19/2020,Lenowisco,30-39,90,3,1
08/19/2020,Norfolk,Missing,41,1,0
08/19/2020,Henrico,Missing,47,1,1
08/19/2020,New River,40-49,82,2,0
08/19/2020,Central Virginia,0-9,49,0,0
08/19/2020,New River,70-79,39,11,4
08/19/2020,Loudoun,0-9,219,4,0
08/19/2020,Central Virginia,70-79,114,15,5
08/19/2020,Southside,0-9,10,0,0
08/19/2020,Three Rivers,40-49,219,13,2
08/19/2020,Chickahominy,30-39,148,3,0
08/19/2020,Central Shenandoah,60-69,356,51,15
08/19/2020,Western Tidewater,60-69,310,29,10
08/19/2020,Cumberland Plateau,30-39,55,2,0
08/19/2020,Portsmouth,10-19,169,0,0
08/19/2020,Chesterfield,Missing,126,1,0
08/19/2020,Alexandria,40-49,572,45,0
08/19/2020,Thomas Jefferson,70-79,147,26,9
08/19/2020,Three Rivers,30-39,236,7,0
08/19/2020,Western Tidewater,70-79,189,31,20
08/19/2020,Arlington,60-69,325,83,19
08/19/2020,Cumberland Plateau,10-19,54,1,0
08/19/2020,West Piedmont,30-39,173,5,0
08/19/2020,Peninsula,10-19,208,1,0
08/19/2020,Lenowisco,10-19,56,0,0
08/19/2020,Chesapeake,0-9,108,1,0
08/19/2020,Peninsula,50-59,402,24,3
08/19/2020,Cumberland Plateau,Missing,0,0,0
08/19/2020,Peninsula,60-69,289,36,4
08/19/2020,Lord Fairfax,30-39,436,13,1
08/19/2020,Virginia Beach,Missing,131,0,0
08/19/2020,Arlington,40-49,529,56,8
08/19/2020,West Piedmont,10-19,119,0,0
08/19/2020,Chickahominy,70-79,89,25,7
09/12/2020,Western Tidewater,Missing,24,0,0
09/13/2020,Three Rivers,40-49,257,16,2
09/13/2020,Chickahominy,30-39,219,3,0
09/13/2020,Central Shenandoah,60-69,399,55,15
09/13/2020,Western Tidewater,60-69,424,35,12
09/13/2020,Cumberland Plateau,30-39,81,2,0
09/13/2020,Portsmouth,10-19,194,4,0
09/13/2020,Chesterfield,Missing,130,1,0
09/13/2020,Alexandria,40-49,634,47,0
09/13/2020,Thomas Jefferson,70-79,164,30,14
09/13/2020,Three Rivers,30-39,257,8,0
09/13/2020,Western Tidewater,70-79,252,36,22
09/13/2020,Arlington,60-69,351,90,19
09/13/2020,Cumberland Plateau,10-19,90,1,0
09/13/2020,West Piedmont,30-39,233,7,0
09/13/2020,Peninsula,10-19,270,1,0
09/13/2020,Lenowisco,10-19,75,0,0
09/13/2020,Chesapeake,0-9,134,1,0
09/13/2020,Peninsula,50-59,538,25,3
09/13/2020,Cumberland Plateau,Missing,0,0,0
09/13/2020,Peninsula,60-69,355,36,6
09/13/2020,Lord Fairfax,30-39,478,15,1
09/13/2020,Virginia Beach,Missing,126,0,0
09/13/2020,Arlington,40-49,604,63,9
09/13/2020,West Piedmont,10-19,157,1,0
09/13/2020,Chickahominy,70-79,107,30,8
09/13/2020,Pittsylvania-Danville,20-29,234,1,0
09/13/2020,Loudoun,50-59,940,80,4
09/13/2020,Chesapeake,80+,174,54,25
09/13/2020,Peninsula,40-49,593,17,1
09/13/2020,Henrico,0-9,191,6,0
09/13/2020,Lenowisco,80+,29,9,1
09/13/2020,Piedmont,60-69,220,26,6
09/13/2020,West Piedmont,0-9,48,2,0
09/13/2020,Rappahannock Rapidan,70-79,88,18,10
09/13/2020,Central Shenandoah,70-79,204,61,18
09/13/2020,Chesapeake,30-39,749,24,0
09/13/2020,Chickahominy,0-9,35,0,0
09/13/2020,Prince William,0-9,637,12,0
09/13/2020,Eastern Shore,50-59,293,24,6
09/13/2020,Mount Rogers,50-59,350,27,3
09/13/2020,Loudoun,10-19,943,2,0
09/13/2020,Southside,80+,100,12,13
09/13/2020,Central Virginia,80+,116,14,7
09/13/2020,Rappahannock,Missing,33,1,0
09/13/2020,Rappahannock Rapidan,30-39,453,20,1
09/13/2020,New River,50-59,116,7,0
09/13/2020,Richmond,80+,101,36,14
09/13/2020,Mount Rogers,20-29,372,0,0
09/13/2020,Eastern Shore,20-29,217,6,0
09/13/2020,Eastern Shore,70-79,67,24,12
09/13/2020,Mount Rogers,70-79,273,72,28
09/13/2020,Cumberland Plateau,70-79,41,5,0
09/13/2020,Piedmont,10-19,89,1,0
09/13/2020,Southside,20-29,170,2,0
09/13/2020,Chesterfield,50-59,829,68,7
09/13/2020,Rappahannock Rapidan,20-29,447,6,0
09/13/2020,Cumberland Plateau,60-69,73,13,2
09/13/2020,Roanoke,70-79,60,10,2
09/13/2020,Central Shenandoah,20-29,1319,14,0
09/13/2020,Pittsylvania-Danville,80+,111,22,13
09/13/2020,Virginia Beach,80+,230,69,35
09/13/2020,Central Shenandoah,50-59,555,44,6
09/13/2020,Lenowisco,Missing,1,0,0
09/13/2020,Fairfax,30-39,3771,233,9
09/13/2020,Lenowisco,60-69,123,14,3
09/13/2020,Loudoun,30-39,1086,37,0
09/13/2020,West Piedmont,80+,141,48,14
09/13/2020,Roanoke,80+,85,8,12
09/13/2020,Fairfax,40-49,3446,333,15
09/13/2020,Thomas Jefferson,80+,183,40,36
09/13/2020,Roanoke,20-29,308,6,0
09/13/2020,Henrico,60-69,443,68,38
09/13/2020,Lord Fairfax,40-49,438,23,1
09/13/2020,Western Tidewater,Missing,24,0,0
09/13/2020,Chickahominy,60-69,163,31,9
09/13/2020,Chesapeake,20-29,749,7,0
09/13/2020,Three Rivers,Missing,13,1,0
09/13/2020,Henrico,10-19,455,6,0
09/13/2020,Eastern Shore,Missing,6,0,0
09/13/2020,Mount Rogers,Missing,0,0,0
09/13/2020,Prince William,60-69,1114,204,52
09/13/2020,Alleghany,70-79,105,17,13
09/13/2020,Crater,20-29,572,9,0
09/13/2020,Loudoun,60-69,374,74,9
09/13/2020,Fairfax,0-9,786,27,0
09/13/2020,Roanoke,Missing,3,0,0
09/13/2020,Alexandria,20-29,663,12,1
09/13/2020,Portsmouth,70-79,131,49,14
09/13/2020,Alleghany,30-39,181,5,0
09/13/2020,Prince William,20-29,2706,64,0
09/13/2020,Southside,70-79,112,18,17
09/13/2020,Piedmont,Missing,2,0,0
09/13/2020,Rappahannock,0-9,208,2,0
09/13/2020,Henrico,30-39,900,22,0
09/13/2020,Prince William,10-19,1325,10,0
09/13/2020,Chickahominy,10-19,176,0,0
09/13/2020,Lord Fairfax,0-9,98,2,0
09/13/2020,Central Virginia,Missing,3,0,0
09/13/2020,Fairfax,60-69,1829,396,79
09/13/2020,Hampton,20-29,440,3,0
09/13/2020,Central Shenandoah,40-49,536,20,0
09/13/2020,Pittsylvania-Danville,0-9,65,0,0
09/13/2020,Crater,30-39,642,12,0
09/13/2020,Virginia Beach,70-79,288,77,22
09/13/2020,Virginia Beach,30-39,1231,25,1
09/13/2020,Piedmont,0-9,45,0,0
09/13/2020,Central Shenandoah,30-39,510,10,1
09/13/2020,Hampton,50-59,234,12,4
09/13/2020,Peninsula,70-79,223,50,16
09/13/2020,Arlington,20-29,821,24,0
09/13/2020,West Piedmont,70-79,149,54,12
09/13/2020,Richmond,20-29,1171,23,0
09/13/2020,Norfolk,0-9,164,4,0
09/13/2020,Cumberland Plateau,40-49,106,5,1
09/13/2020,Eastern Shore,10-19,75,1,0
09/13/2020,Mount Rogers,10-19,190,0,0
09/13/2020,Rappahannock Rapidan,0-9,119,1,0
09/13/2020,Three Rivers,0-9,36,1,0
09/13/2020,Henrico,40-49,731,43,2
09/13/2020,Alexandria,50-59,456,63,12
09/13/2020,Arlington,0-9,96,2,0
09/13/2020,Chickahominy,Missing,20,0,0
09/13/2020,New River,20-29,1131,1,0
09/13/2020,Virginia Beach,20-29,1655,13,0
09/13/2020,Chesapeake,50-59,594,62,3
09/13/2020,Alleghany,80+,54,14,8
09/13/2020,Fairfax,10-19,1575,34,0
09/13/2020,Chesapeake,60-69,455,92,13
09/13/2020,West Piedmont,Missing,0,0,0
09/13/2020,Peninsula,80+,132,35,30
09/13/2020,Crater,40-49,547,25,1
09/13/2020,Chesapeake,40-49,623,46,1
09/13/2020,Thomas Jefferson,20-29,578,3,0
09/13/2020,Lord Fairfax,20-29,498,7,0
09/13/2020,Norfolk,20-29,1509,16,0
09/13/2020,Arlington,30-39,704,47,0
09/13/2020,West Piedmont,60-69,233,42,3
09/13/2020,Henrico,50-59,635,67,12
09/13/2020,West Piedmont,50-59,309,47,3
09/13/2020,Norfolk,30-39,821,37,1
09/13/2020,Rappahannock Rapidan,Missing,15,0,0
09/13/2020,Lord Fairfax,80+,216,52,56
09/13/2020,Three Rivers,10-19,96,1,0
09/13/2020,Piedmont,40-49,325,13,0
09/13/2020,Norfolk,80+,109,34,20
09/13/2020,Peninsula,20-29,1048,1,0
09/13/2020,Norfolk,50-59,526,58,6
09/13/2020,Thomas Jefferson,50-59,302,25,2
09/13/2020,Richmond,70-79,173,70,19
09/13/2020,Chesterfield,70-79,221,42,30
09/13/2020,Piedmont,30-39,348,6,0
09/13/2020,Prince William,30-39,2591,114,2
09/13/2020,Alleghany,20-29,280,1,0
09/13/2020,Alleghany,0-9,44,0,0
09/13/2020,Mount Rogers,40-49,320,8,2
09/13/2020,Eastern Shore,40-49,264,13,2
09/13/2020,Central Virginia,60-69,272,25,3
09/13/2020,Richmond,10-19,408,5,0
09/13/2020,Pittsylvania-Danville,60-69,222,30,4
09/13/2020,Pittsylvania-Danville,Missing,1,0,0
09/13/2020,Chesterfield,60-69,511,79,20
09/13/2020,Southside,10-19,50,0,0
09/13/2020,New River,80+,44,8,3
09/13/2020,Central Virginia,50-59,411,12,4
09/13/2020,Hampton,70-79,89,13,4
09/13/2020,Pittsylvania-Danville,10-19,122,0,0
09/13/2020,Richmond,60-69,346,82,8
09/13/2020,Chickahominy,40-49,212,15,1
09/13/2020,Three Rivers,80+,69,15,10
09/13/2020,Rappahannock,30-39,851,29,0
09/13/2020,Lord Fairfax,60-69,290,57,14
09/13/2020,Western Tidewater,0-9,106,1,0
09/13/2020,Rappahannock,70-79,198,55,19
09/13/2020,Prince William,80+,289,98,83
09/13/2020,Hampton,80+,46,5,3
09/13/2020,Alexandria,80+,115,35,27
09/13/2020,Mount Rogers,60-69,288,32,3
09/13/2020,Eastern Shore,60-69,205,31,8
09/13/2020,Lord Fairfax,70-79,192,57,20
09/13/2020,Hampton,10-19,107,0,0
09/13/2020,Portsmouth,0-9,78,4,0
09/13/2020,Crater,70-79,246,51,28
09/13/2020,Chesterfield,40-49,976,46,3
09/13/2020,Alexandria,Missing,11,0,0
09/13/2020,Southside,30-39,223,4,0
09/13/2020,Prince William,Missing,196,3,0
09/13/2020,Hampton,60-69,164,13,6
09/13/2020,Fairfax,20-29,3492,108,3
09/13/2020,Thomas Jefferson,0-9,115,1,0
09/13/2020,Lenowisco,40-49,119,6,0
09/13/2020,Central Virginia,10-19,324,2,0
09/13/2020,Lenowisco,70-79,84,24,9
09/13/2020,Virginia Beach,0-9,225,1,0
09/13/2020,Lenowisco,50-59,120,14,1
09/13/2020,Chesapeake,70-79,222,74,7
09/13/2020,Western Tidewater,80+,224,38,52
09/13/2020,Thomas Jefferson,10-19,451,4,0
09/13/2020,Richmond,40-49,592,45,5
09/13/2020,Lord Fairfax,50-59,471,40,6
09/13/2020,Lord Fairfax,10-19,246,4,0
09/13/2020,Rappahannock Rapidan,10-19,232,4,0
09/13/2020,Crater,50-59,611,54,5
09/13/2020,Arlington,Missing,16,1,0
09/13/2020,Roanoke,50-59,147,8,0
09/13/2020,Rappahannock,10-19,527,6,0
09/13/2020,Roanoke,10-19,145,1,0
09/13/2020,New River,30-39,157,4,0
09/13/2020,Chesapeake,10-19,326,4,0
09/13/2020,Hampton,40-49,243,9,0
09/13/2020,Peninsula,Missing,50,0,0
09/13/2020,Henrico,70-79,308,67,47
09/13/2020,Western Tidewater,20-29,459,6,0
09/13/2020,Peninsula,0-9,147,1,0
09/13/2020,Loudoun,40-49,1194,73,1
09/13/2020,Pittsylvania-Danville,30-39,243,4,0
09/13/2020,Loudoun,20-29,1160,15,0
09/13/2020,Crater,60-69,438,67,21
09/13/2020,Loudoun,80+,230,63,84
09/13/2020,Arlington,80+,220,91,74
09/13/2020,Virginia Beach,10-19,514,1,0
09/13/2020,Mount Rogers,80+,263,57,45
09/13/2020,Eastern Shore,80+,55,25,20
09/13/2020,Crater,10-19,165,2,0
09/13/2020,Lenowisco,30-39,130,3,1
09/13/2020,Norfolk,Missing,42,1,0
09/13/2020,Henrico,Missing,50,1,1
09/13/2020,New River,40-49,126,4,0
09/13/2020,Central Virginia,0-9,81,0,0
09/13/2020,New River,70-79,65,15,5
09/13/2020,Loudoun,0-9,257,4,0
09/13/2020,Central Virginia,70-79,164,19,5
09/13/2020,Southside,0-9,28,0,0
09/13/2020,Roanoke,0-9,50,0,0
09/13/2020,Hampton,30-39,316,3,0
09/13/2020,Thomas Jefferson,30-39,449,13,0
09/13/2020,Western Tidewater,40-49,456,11,3
09/13/2020,Richmond,50-59,466,78,3
09/13/2020,Western Tidewater,50-59,596,26,4
09/13/2020,Crater,Missing,30,0,0
09/13/2020,Arlington,50-59,504,80,7
09/13/2020,Piedmont,70-79,110,29,9
09/13/2020,Alexandria,60-69,276,60,3
09/13/2020,Portsmouth,30-39,408,25,1
09/13/2020,Lenowisco,20-29,115,0,0
09/13/2020,Central Virginia,30-39,344,13,0
09/13/2020,Norfolk,10-19,314,4,0
09/13/2020,New River,10-19,730,0,0
09/13/2020,Central Virginia,20-29,694,4,0
09/13/2020,Rappahannock,50-59,716,66,5
09/13/2020,Rappahannock,60-69,379,67,11
09/13/2020,Piedmont,20-29,338,3,0
09/13/2020,New River,60-69,80,10,2
09/13/2020,Roanoke,40-49,200,9,0
09/13/2020,Three Rivers,20-29,274,4,0
09/13/2020,Rappahannock,40-49,801,52,3
09/13/2020,Portsmouth,80+,66,24,10
09/13/2020,Central Shenandoah,Missing,7,0,0
09/13/2020,Mount Rogers,30-39,304,14,0
09/13/2020,Eastern Shore,30-39,253,11,0
09/13/2020,Chesterfield,0-9,239,3,0
09/13/2020,Central Shenandoah,10-19,682,1,0
09/13/2020,Crater,0-9,73,2,0
09/13/2020,Fairfax,70-79,817,277,122
09/13/2020,Rappahannock,80+,207,77,27
09/13/2020,Alexandria,10-19,257,4,0
09/13/2020,Portsmouth,40-49,358,28,2
09/13/2020,Three Rivers,50-59,223,15,0
09/13/2020,Alleghany,Missing,4,0,0
09/13/2020,Alexandria,30-39,839,37,1
09/13/2020,Southside,Missing,2,0,0
09/13/2020,Portsmouth,60-69,282,52,14
09/13/2020,Roanoke,30-39,276,6,0
08/19/2020,Pittsylvania-Danville,20-29,145,0,0
08/19/2020,Loudoun,50-59,830,70,4
08/19/2020,Richmond,30-39,722,40,1
08/19/2020,Thomas Jefferson,Missing,2,0,0
08/19/2020,Rappahannock Rapidan,80+,41,19,9
08/19/2020,Lord Fairfax,Missing,3,1,0
08/19/2020,Cumberland Plateau,50-59,74,7,0
08/19/2020,Loudoun,Missing,66,0,1
08/19/2020,Southside,50-59,136,13,1
08/19/2020,Chesterfield,20-29,933,12,0
08/19/2020,Norfolk,70-79,157,46,12
08/19/2020,Alleghany,10-19,124,0,0
08/19/2020,Crater,80+,164,35,22
08/19/2020,Portsmouth,Missing,22,1,0
08/19/2020,Western Tidewater,10-19,163,0,0
08/19/2020,Chesterfield,10-19,497,2,0
08/19/2020,Southside,60-69,109,17,6
08/20/2020,West Piedmont,0-9,38,1,0
08/20/2020,Rappahannock Rapidan,70-79,58,14,8
08/20/2020,Central Shenandoah,70-79,184,57,18
08/20/2020,Chesapeake,30-39,654,22,0
08/20/2020,Chickahominy,0-9,29,0,0
08/20/2020,Prince William,0-9,519,12,0
08/20/2020,Eastern Shore,50-59,291,23,5
08/20/2020,Mount Rogers,50-59,253,18,3
08/20/2020,Loudoun,10-19,782,1,0
08/20/2020,Southside,80+,89,12,13
08/20/2020,Central Virginia,80+,75,11,6
08/20/2020,Rappahannock,Missing,28,0,0
08/20/2020,Rappahannock Rapidan,30-39,412,19,1
08/20/2020,New River,50-59,79,6,0
08/20/2020,Richmond,80+,72,29,10
08/20/2020,Mount Rogers,20-29,262,0,0
08/20/2020,Eastern Shore,20-29,211,6,0
09/13/2020,Three Rivers,60-69,169,21,2
09/13/2020,Fairfax,50-59,2988,385,39
09/13/2020,Portsmouth,50-59,340,47,4
09/13/2020,Chickahominy,80+,101,40,30
09/13/2020,Rappahannock Rapidan,50-59,378,38,2
09/13/2020,Fairfax,80+,911,336,315
09/13/2020,Hampton,Missing,31,0,0
09/13/2020,Cumberland Plateau,80+,30,10,5
09/13/2020,Alleghany,50-59,215,12,1
09/13/2020,Prince William,40-49,2774,195,8
09/13/2020,Fairfax,Missing,181,6,0
09/13/2020,Virginia Beach,40-49,854,35,2
09/13/2020,Richmond,Missing,28,1,0
09/13/2020,Norfolk,40-49,542,35,2
09/13/2020,Piedmont,80+,73,24,21
09/13/2020,Virginia Beach,60-69,571,70,9
09/13/2020,West Piedmont,40-49,286,19,4
09/13/2020,Arlington,10-19,204,5,0
09/13/2020,Lenowisco,0-9,36,0,0
09/13/2020,Pittsylvania-Danville,50-59,301,26,2
09/13/2020,Virginia Beach,50-59,759,46,3
09/13/2020,Chesapeake,Missing,41,1,0
09/13/2020,Central Shenandoah,80+,181,45,25
09/13/2020,Thomas Jefferson,40-49,385,22,0
09/13/2020,Rappahannock Rapidan,60-69,210,30,6
09/13/2020,Cumberland Plateau,20-29,90,0,0
09/13/2020,Alexandria,70-79,126,44,18
09/13/2020,Portsmouth,20-29,511,21,0
09/13/2020,Western Tidewater,30-39,489,18,2
09/13/2020,Central Shenandoah,0-9,110,0,0
09/13/2020,Henrico,80+,421,95,94
09/13/2020,Alexandria,0-9,225,3,0
09/13/2020,Pittsylvania-Danville,40-49,261,13,2
09/13/2020,Henrico,20-29,903,21,1
09/13/2020,Roanoke,60-69,99,9,1
09/13/2020,Peninsula,30-39,756,17,3
09/13/2020,Alleghany,60-69,121,14,1
09/13/2020,Prince William,70-79,436,130,57
09/13/2020,Norfolk,60-69,430,80,15
09/13/2020,Southside,40-49,203,6,0
09/13/2020,Chesterfield,30-39,1146,30,1
09/13/2020,Loudoun,70-79,193,62,19
09/13/2020,Central Virginia,40-49,350,4,0
09/13/2020,New River,Missing,8,0,0
09/13/2020,Chickahominy,20-29,275,3,0
09/13/2020,New River,0-9,22,0,0
09/13/2020,Cumberland Plateau,0-9,22,0,0
09/13/2020,Three Rivers,70-79,82,18,8
09/13/2020,Rappahannock Rapidan,40-49,427,25,3
09/13/2020,Hampton,0-9,44,0,0
09/13/2020,Piedmont,50-59,289,27,4
09/13/2020,Rappahannock,20-29,987,19,0
09/13/2020,West Piedmont,20-29,272,4,0
09/13/2020,Arlington,70-79,207,81,36
09/13/2020,Chickahominy,50-59,272,28,1
09/13/2020,Alleghany,40-49,179,5,0
09/13/2020,Prince William,50-59,2052,237,21
09/13/2020,Mount Rogers,0-9,87,2,0
09/13/2020,Eastern Shore,0-9,28,2,0
09/13/2020,Thomas Jefferson,60-69,228,40,6
09/13/2020,Pittsylvania-Danville,70-79,91,23,2
09/13/2020,Chesterfield,80+,188,44,52
09/13/2020,Richmond,0-9,159,6,0
09/13/2020,Richmond,30-39,873,50,1
09/13/2020,Thomas Jefferson,Missing,4,0,0
09/13/2020,Rappahannock Rapidan,80+,90,23,21
09/13/2020,Lord Fairfax,Missing,4,0,0
09/13/2020,Cumberland Plateau,50-59,102,13,1
09/13/2020,Loudoun,Missing,66,0,1
09/13/2020,Southside,50-59,196,14,1
09/13/2020,Chesterfield,20-29,1124,15,0
09/13/2020,Norfolk,70-79,190,64,17
09/13/2020,Alleghany,10-19,172,1,0
09/13/2020,Crater,80+,190,39,25
09/13/2020,Portsmouth,Missing,23,1,0
09/13/2020,Western Tidewater,10-19,231,0,0
09/13/2020,Chesterfield,10-19,619,2,0
09/13/2020,Southside,60-69,170,20,8
09/14/2020,Norfolk,0-9,164,4,0
09/14/2020,Cumberland Plateau,40-49,106,5,1
09/14/2020,Eastern Shore,10-19,76,1,0
09/14/2020,Mount Rogers,10-19,190,0,0
09/14/2020,Rappahannock Rapidan,0-9,119,1,0
09/14/2020,Three Rivers,0-9,39,1,0
09/14/2020,Henrico,40-49,734,44,2
09/14/2020,Alexandria,50-59,457,63,12
09/14/2020,Arlington,0-9,97,2,0
09/14/2020,Chickahominy,Missing,20,0,0
09/14/2020,New River,20-29,1186,1,0
09/14/2020,Virginia Beach,20-29,1655,13,0
09/14/2020,Chesapeake,50-59,597,65,3
09/14/2020,Alleghany,80+,55,14,8
09/14/2020,Fairfax,10-19,1585,34,0
09/14/2020,Chesapeake,60-69,456,93,13
